Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,1202.699951,1219.000000,1108.900024,1071.380981,1122.500000,1271136
2015-10-13,1107.000000,1114.800049,1087.099976,1048.617188,1098.650024,458188
2015-10-14,1090.000000,1115.000000,1090.000000,1047.471680,1097.449951,240004
2015-10-15,1102.000000,1108.000000,1089.000000,1047.042236,1097.000000,207401
2015-10-16,1100.000000,1103.199951,1090.000000,1053.544189,1093.750000,145067
2015-10-19,1100.000000,1117.000000,1100.000000,1071.315918,1112.199951,158370
2015-10-20,1113.000000,1129.800049,1111.599976,1083.982422,1125.349976,170023
2015-10-21,1125.949951,1146.000000,1125.349976,1095.782227,1137.599976,171006
2015-10-23,1137.599976,1152.000000,1125.099976,1106.329834,1148.550049,149197
2015-10-26,1150.000000,1157.250000,1143.000000,1109.074951,1151.400024,108324
2015-10-27,1151.000000,1154.000000,1144.000000,1106.233276,1148.449951,64063
2015-10-28,1146.000000,1160.000000,1139.500000,1109.026733,1151.349976,97512
2015-10-29,1150.000000,1155.000000,1136.000000,1100.694824,1142.699951,67592
2015-10-30,1142.699951,1144.000000,1130.500000,1094.289185,1136.050049,74766
2015-11-02,1130.000000,1135.000000,1114.300049,1089.954712,1131.550049,80325
2015-11-03,1134.000000,1149.000000,1134.000000,1100.983643,1143.000000,108784
2015-11-04,1148.000000,1155.599976,1133.099976,1095.252441,1137.050049,92385
2015-11-05,1139.000000,1144.849976,1117.050049,1081.189209,1122.449951,145382
2015-11-06,1125.000000,1142.699951,1125.000000,1096.215820,1138.050049,81166
2015-11-09,1120.000000,1137.650024,1115.000000,1092.266357,1133.949951,91972
2015-11-10,1134.000000,1134.000000,1102.000000,1065.729248,1106.400024,113628
2015-11-13,1106.400024,1107.000000,1090.000000,1059.997681,1100.449951,88143
2015-11-16,1085.000000,1093.750000,1067.099976,1040.492188,1080.199951,159011
2015-11-17,1082.000000,1084.000000,1052.050049,1022.094421,1061.099976,331519
2015-11-18,1044.000000,1044.349976,1012.250000,982.360657,1019.849976,408814
2015-11-19,1032.000000,1051.750000,1024.599976,1008.801697,1047.300049,300690
2015-11-20,1050.000000,1062.000000,1042.650024,1014.195801,1052.900024,141064
2015-11-23,1051.500000,1061.300049,1038.050049,1014.773743,1053.500000,125236
2015-11-24,1045.000000,1050.000000,1037.000000,1002.733215,1041.000000,120699
2015-11-26,1041.000000,1058.699951,1035.000000,1014.484741,1053.199951,123381
2015-11-27,1050.000000,1069.650024,1046.199951,1027.103271,1066.300049,117372
2015-11-30,1070.000000,1098.000000,1056.000000,1048.438965,1088.449951,150439
2015-12-01,1088.500000,1093.050049,1072.000000,1037.072754,1076.650024,103209
2015-12-02,1082.000000,1082.000000,1058.050049,1021.227417,1060.199951,100417
2015-12-03,1062.500000,1065.250000,1050.000000,1017.181885,1056.000000,177130
2015-12-04,1053.000000,1063.599976,1040.900024,1009.283325,1047.800049,313869
2015-12-07,1052.000000,1058.550049,1040.250000,1007.404968,1045.849976,89772
2015-12-08,1045.000000,1062.000000,1041.099976,1006.538086,1044.949951,92596
2015-12-09,1044.000000,1047.599976,1023.500000,991.511475,1029.349976,371357
2015-12-10,1035.099976,1051.500000,1030.449951,1007.934814,1046.400024,214797
2015-12-11,1050.099976,1060.900024,1046.000000,1013.665955,1052.349976,183240
2015-12-14,1050.000000,1073.300049,1049.000000,1030.185547,1069.500000,152225
2015-12-15,1075.000000,1079.800049,1058.150024,1037.313599,1076.900024,122227
2015-12-16,1080.000000,1097.800049,1080.000000,1055.133545,1095.400024,114102
2015-12-17,1100.000000,1110.000000,1088.000000,1066.258911,1106.949951,239233
2015-12-18,1098.000000,1102.949951,1080.099976,1046.030762,1085.949951,181304
2015-12-21,1075.000000,1104.750000,1070.900024,1061.490845,1102.000000,113148
2015-12-22,1100.000000,1100.000000,1080.500000,1043.767334,1083.599976,101654
2015-12-23,1088.000000,1100.000000,1087.000000,1057.637939,1098.000000,84969
2015-12-24,1100.000000,1103.400024,1090.400024,1055.567017,1095.849976,44727
2015-12-28,1095.849976,1107.599976,1090.000000,1061.153687,1101.650024,79575
2015-12-29,1101.099976,1109.650024,1097.500000,1063.176514,1103.750000,56203
2015-12-30,1100.000000,1106.349976,1083.500000,1046.127197,1086.050049,91402
2015-12-31,1088.000000,1109.000000,1088.000000,1063.947144,1104.550049,80683
2016-01-01,1100.000000,1108.900024,1094.300049,1062.598633,1103.150024,54123
2016-01-04,1103.150024,1103.150024,1077.500000,1040.877686,1080.599976,86761
2016-01-05,1083.000000,1088.000000,1063.000000,1035.290894,1074.800049,118328
2016-01-06,1073.000000,1074.500000,1059.099976,1030.137329,1069.449951,108090
2016-01-07,1060.000000,1067.949951,1048.300049,1012.606567,1051.250000,96322
2016-01-08,1056.000000,1068.500000,1055.900024,1023.587402,1062.650024,84418
2016-01-11,1060.000000,1069.449951,1052.500000,1018.241333,1057.099976,257718
2016-01-12,1059.000000,1061.500000,1031.849976,1011.450684,1050.050049,139898
2016-01-13,1050.000000,1090.000000,1047.599976,1042.563232,1082.349976,246428
2016-01-14,1068.000000,1155.000000,1054.949951,1087.209351,1128.699951,1741690
2016-01-15,1145.000000,1163.449951,1136.550049,1098.286621,1140.199951,245741
2016-01-18,1138.000000,1161.449951,1128.000000,1090.339966,1131.949951,182391
2016-01-19,1135.000000,1158.699951,1129.500000,1097.227051,1139.099976,357103
2016-01-20,1139.099976,1145.000000,1116.599976,1080.418579,1121.650024,210916
2016-01-21,1128.000000,1142.500000,1122.500000,1094.722778,1136.500000,158126
2016-01-22,1140.000000,1152.000000,1130.000000,1094.144775,1135.900024,114510
2016-01-25,1140.000000,1146.949951,1125.599976,1095.830566,1137.650024,82957
2016-01-27,1137.650024,1149.849976,1136.000000,1096.504761,1138.349976,65148
2016-01-28,1138.000000,1142.500000,1127.699951,1089.762085,1131.349976,51720
2016-01-29,1135.000000,1169.699951,1132.000000,1122.030396,1164.849976,253783
2016-02-01,1170.000000,1179.849976,1163.000000,1128.243408,1171.300049,81396
2016-02-02,1172.000000,1188.250000,1168.000000,1131.614868,1174.800049,159252
2016-02-03,1171.000000,1175.000000,1152.699951,1115.576904,1158.150024,59095
2016-02-04,1164.000000,1193.599976,1161.750000,1136.527466,1179.900024,111132
2016-02-05,1179.000000,1185.449951,1172.099976,1131.759277,1174.949951,64237
2016-02-08,1170.000000,1171.800049,1143.349976,1106.859497,1149.099976,105756
2016-02-09,1130.000000,1130.000000,1094.000000,1068.522583,1109.300049,151274
2016-02-10,1108.000000,1127.000000,1105.550049,1069.341309,1110.150024,119313
2016-02-11,1114.000000,1114.000000,1072.349976,1041.407349,1081.150024,122451
2016-02-12,1086.000000,1103.500000,1067.000000,1043.670898,1083.500000,162881
2016-02-15,1090.000000,1099.949951,1086.800049,1051.232300,1091.349976,1511012
2016-02-16,1090.000000,1092.000000,1075.150024,1041.262817,1081.000000,290852
2016-02-17,null,null,null,null,null,null
2016-02-18,1097.000000,1126.449951,1097.000000,1081.429932,1122.699951,90760
2016-02-19,1122.900024,1133.250000,1114.650024,1082.682129,1124.000000,74901
2016-02-22,1133.000000,1133.000000,1114.300049,1083.934448,1125.300049,107010
2016-02-23,1133.000000,1133.000000,1117.050049,1082.634033,1123.949951,79735
2016-02-24,1123.000000,1143.949951,1119.000000,1084.030640,1125.400024,205289
2016-02-25,1125.000000,1130.400024,1102.000000,1070.400879,1111.250000,289872
2016-02-26,1113.000000,1130.750000,1113.000000,1079.840698,1121.050049,160687
2016-02-29,1130.000000,1130.000000,1069.349976,1043.911743,1083.750000,215509
2016-03-01,1098.000000,1131.000000,1089.000000,1083.163696,1124.500000,126194
2016-03-02,1132.000000,1162.000000,1125.000000,1113.746704,1156.250000,198991
2016-03-03,1169.000000,1192.900024,1155.150024,1126.172485,1169.150024,197098
2016-03-04,1170.000000,1184.400024,1160.000000,1127.521118,1170.550049,125974
2016-03-08,1170.550049,1190.000000,1148.000000,1120.778442,1163.550049,126706
2016-03-09,1147.000000,1183.800049,1144.000000,1135.178833,1178.500000,119628
2016-03-10,1164.000000,1164.099976,1142.949951,1103.825317,1145.949951,1577978
2016-03-11,1146.000000,1156.099976,1139.000000,1100.502075,1142.500000,79183
2016-03-14,1150.000000,1154.500000,1138.000000,1099.009033,1140.949951,74870
2016-03-15,1146.000000,1153.900024,1129.000000,1092.651733,1134.349976,75943
2016-03-16,1139.949951,1154.900024,1132.050049,1109.652954,1152.000000,69839
2016-03-17,1156.000000,1169.900024,1154.000000,1117.551514,1160.199951,67113
2016-03-18,1161.000000,1195.800049,1161.000000,1146.448730,1190.199951,148307
2016-03-21,1187.000000,1199.000000,1180.199951,1151.072144,1195.000000,120111
2016-03-22,1194.000000,1194.000000,1172.300049,1146.159790,1189.900024,106871
2016-03-23,1189.000000,1212.000000,1181.949951,1163.353516,1207.750000,159976
2016-03-28,1207.750000,1234.650024,1196.199951,1160.415649,1204.699951,162252
2016-03-29,1200.000000,1217.500000,1191.599976,1154.877075,1198.949951,114575
2016-03-30,1200.000000,1209.000000,1196.000000,1161.475342,1205.800049,78561
2016-03-31,1210.000000,1228.949951,1200.599976,1173.178589,1217.949951,113873
2016-04-01,1212.000000,1221.800049,1197.000000,1161.571655,1205.900024,123298
2016-04-04,1212.000000,1249.900024,1212.000000,1197.837646,1243.550049,119168
2016-04-05,1243.000000,1243.000000,1215.000000,1173.804688,1218.599976,246634
2016-04-06,1224.500000,1228.000000,1197.000000,1156.947998,1201.099976,103294
2016-04-07,1212.000000,1214.849976,1164.000000,1138.213013,1181.650024,5832025
2016-04-08,1175.000000,1178.000000,1162.050049,1124.438721,1167.349976,92191
2016-04-11,1167.000000,1187.250000,1151.400024,1140.861938,1184.400024,147732
2016-04-12,1185.000000,1194.949951,1178.599976,1138.839111,1182.300049,170027
2016-04-13,1194.000000,1195.000000,1166.500000,1128.965942,1172.050049,801832
2016-04-18,1172.050049,1267.900024,1172.050049,1193.262207,1238.800049,753862
2016-04-20,1238.800049,1249.949951,1225.500000,1197.548706,1243.250000,151925
2016-04-21,1250.000000,1250.000000,1219.000000,1181.317993,1226.400024,151414
2016-04-22,1221.000000,1229.000000,1210.000000,1169.229248,1213.849976,96304
2016-04-25,1214.000000,1224.449951,1201.050049,1172.311646,1217.050049,129233
2016-04-26,1215.000000,1239.000000,1209.000000,1187.627319,1232.949951,120720
2016-04-27,1229.900024,1242.000000,1228.199951,1194.418091,1240.000000,69424
2016-04-28,1233.000000,1239.900024,1210.050049,1166.917480,1211.449951,517659
2016-04-29,1212.000000,1224.400024,1206.000000,1166.339600,1210.849976,93993
2016-05-02,1214.000000,1214.000000,1196.300049,1156.514648,1200.650024,116483
2016-05-03,1200.000000,1212.050049,1174.300049,1137.346191,1180.750000,138555
2016-05-04,1191.000000,1192.500000,1171.550049,1145.822754,1189.550049,108048
2016-05-05,1191.000000,1199.000000,1181.849976,1148.616089,1192.449951,531520
2016-05-06,1192.000000,1192.000000,1176.699951,1138.020264,1181.449951,73541
2016-05-09,1190.000000,1200.500000,1181.550049,1155.069702,1199.150024,76269
2016-05-10,1200.000000,1216.000000,1196.400024,1167.977173,1212.550049,74273
2016-05-11,1205.000000,1214.949951,1193.000000,1156.900024,1201.050049,109159
2016-05-12,1208.949951,1212.500000,1197.800049,1165.713501,1210.199951,115768
2016-05-13,1207.000000,1209.000000,1192.650024,1162.342041,1206.699951,82888
2016-05-16,1210.000000,1221.750000,1208.000000,1169.325684,1213.949951,80904
2016-05-17,1218.000000,1225.000000,1210.000000,1169.421997,1214.050049,61890
2016-05-18,1203.500000,1213.949951,1198.000000,1165.280029,1209.750000,66017
2016-05-19,1209.000000,1215.849976,1201.099976,1161.041626,1205.349976,41837
2016-05-20,1204.000000,1219.500000,1200.050049,1157.574219,1201.750000,49424
2016-05-23,1201.500000,1204.400024,1185.550049,1146.978516,1190.750000,107246
2016-05-24,1190.000000,1194.000000,1178.500000,1144.522217,1188.199951,84747
2016-05-25,1196.000000,1212.849976,1196.000000,1164.413208,1208.849976,54461
2016-05-26,1208.000000,1236.900024,1208.000000,1186.375000,1231.650024,112874
2016-05-27,1230.000000,1256.849976,1230.000000,1200.582886,1246.400024,169649
2016-05-30,1247.000000,1270.000000,1244.099976,1217.005981,1263.449951,132179
2016-05-31,1268.000000,1268.000000,1239.000000,1203.906006,1249.849976,72964
2016-06-01,1241.000000,1267.500000,1241.000000,1210.263306,1256.449951,87677
2016-06-02,1253.000000,1274.000000,1253.000000,1213.923706,1260.250000,105795
2016-06-03,1264.000000,1278.000000,1263.449951,1219.895874,1266.449951,63514
2016-06-06,1270.000000,1277.250000,1260.050049,1220.521851,1267.099976,49192
2016-06-07,1267.000000,1272.000000,1255.349976,1210.985718,1257.199951,295440
2016-06-08,1260.000000,1264.949951,1236.000000,1192.780640,1238.300049,202263
2016-06-09,1228.900024,1228.900024,1181.099976,1155.166504,1185.449951,495595
2016-06-10,1175.500000,1190.000000,1170.900024,1150.635376,1180.800049,247826
2016-06-13,1176.000000,1185.800049,1166.250000,1152.340698,1182.550049,121513
2016-06-14,1183.099976,1184.900024,1167.750000,1145.178467,1175.199951,99403
2016-06-15,1180.000000,1191.150024,1179.000000,1158.820679,1189.199951,126892
2016-06-16,1193.699951,1193.699951,1170.500000,1155.897339,1186.199951,161237
2016-06-17,1190.000000,1191.400024,1175.099976,1148.199341,1178.300049,103455
2016-06-20,1178.199951,1211.900024,1177.900024,1177.725220,1208.599976,144354
2016-06-21,1209.000000,1215.000000,1196.500000,1175.094238,1205.900024,120352
2016-06-22,1197.250000,1211.699951,1190.000000,1167.932007,1198.550049,76515
2016-06-23,1199.900024,1214.650024,1193.449951,1180.599854,1211.550049,159955
2016-06-24,1199.000000,1199.000000,1159.000000,1163.985474,1194.500000,227077
2016-06-27,1176.000000,1179.800049,1160.000000,1136.457153,1166.250000,192742
2016-06-28,1166.250000,1173.000000,1156.000000,1131.390015,1161.050049,187648
2016-06-29,null,null,null,null,null,null
2016-06-30,1192.699951,1192.699951,1168.099976,1140.842163,1170.750000,145080
2016-07-01,1180.000000,1180.550049,1170.000000,1142.157593,1172.099976,97337
2016-07-04,1176.000000,1194.800049,1176.000000,1153.997314,1184.250000,159245
2016-07-05,1185.000000,1185.500000,1171.550049,1145.421997,1175.449951,73198
2016-07-07,1175.449951,1175.449951,1155.000000,1127.638184,1157.199951,167697
2016-07-08,1177.199951,1177.199951,1153.199951,1129.148804,1158.750000,1305599
2016-07-11,1165.000000,1178.000000,1160.500000,1144.837402,1174.849976,126988
2016-07-12,1174.000000,1180.000000,1168.000000,1145.958130,1176.000000,93277
2016-07-13,1180.000000,1195.000000,1175.099976,1162.669922,1193.150024,132209
2016-07-14,1195.000000,1195.050049,1165.199951,1145.811890,1175.849976,243844
2016-07-15,1186.349976,1195.000000,1058.300049,1044.858521,1072.250000,2710883
2016-07-18,1075.000000,1084.449951,1056.000000,1054.066895,1081.699951,949800
2016-07-19,1086.500000,1089.000000,1075.000000,1058.549561,1086.300049,693722
2016-07-20,1071.000000,1089.500000,1070.000000,1055.382568,1083.050049,260461
2016-07-21,1080.000000,1087.000000,1075.500000,1052.751465,1080.349976,966766
2016-07-22,1075.000000,1077.449951,1067.000000,1045.248291,1072.650024,229748
2016-07-25,1065.000000,1083.000000,1065.000000,1052.897705,1080.500000,223034
2016-07-26,1080.000000,1089.800049,1074.000000,1060.985596,1088.800049,238182
2016-07-27,1088.699951,1097.099976,1080.000000,1059.767578,1087.550049,375417
2016-07-28,1087.550049,1087.550049,1076.050049,1051.630859,1079.199951,331025
2016-07-29,1078.000000,1078.000000,1067.000000,1046.515015,1073.949951,240309
2016-08-01,1074.000000,1087.500000,1069.000000,1057.282715,1085.000000,291579
2016-08-02,1089.900024,1089.900024,1076.050049,1056.600586,1084.300049,196367
2016-08-03,1085.000000,1087.250000,1072.000000,1057.282715,1085.000000,160694
2016-08-04,1090.000000,1090.000000,1070.000000,1044.760986,1072.150024,208434
2016-08-05,1065.000000,1074.000000,1051.000000,1040.132324,1067.400024,234663
2016-08-08,1068.000000,1082.599976,1061.650024,1051.241089,1078.800049,1039761
2016-08-09,1079.000000,1084.250000,1071.550049,1053.872192,1081.500000,136508
2016-08-10,1079.900024,1086.050049,1075.050049,1052.361572,1079.949951,127204
2016-08-11,1081.900024,1094.000000,1075.800049,1049.584473,1077.099976,209563
2016-08-12,1075.000000,1078.849976,1060.000000,1036.137085,1063.300049,232312
2016-08-16,1063.300049,1063.300049,1027.599976,1024.102539,1050.949951,331107
2016-08-17,1046.000000,1051.900024,1030.500000,1007.000854,1033.400024,203762
2016-08-18,1035.000000,1044.800049,1022.950012,998.133423,1024.300049,229792
2016-08-19,1026.500000,1038.900024,1019.000000,995.015076,1021.099976,186716
2016-08-22,1021.099976,1030.000000,1009.200012,989.460754,1015.400024,210652
2016-08-23,1016.450012,1041.000000,1016.450012,1012.701416,1039.250000,233292
2016-08-24,1045.000000,1061.949951,1045.000000,1030.533936,1057.550049,182209
2016-08-25,1058.000000,1058.000000,1032.300049,1010.070496,1036.550049,119690
2016-08-26,1037.000000,1046.000000,1017.099976,994.674011,1020.750000,181021
2016-08-29,1020.000000,1028.000000,1011.799988,996.135681,1022.250000,200768
2016-08-30,1037.000000,1055.099976,1024.800049,1014.406677,1041.000000,188509
2016-08-31,1041.500000,1046.000000,1030.599976,1010.314026,1036.800049,213914
2016-09-01,1036.000000,1039.900024,1032.250000,1011.142273,1037.650024,103907
2016-09-02,1037.000000,1039.000000,1026.800049,1004.710999,1031.050049,1044478
2016-09-06,1031.050049,1048.900024,1031.050049,1018.401978,1045.099976,286075
2016-09-07,1045.000000,1058.500000,1043.500000,1028.049194,1055.000000,262202
2016-09-08,1048.000000,1050.000000,1025.000000,1011.385986,1037.900024,556393
2016-09-09,1038.000000,1040.750000,1027.650024,1009.534485,1036.000000,231625
2016-09-12,1028.000000,1057.199951,1026.000000,1027.074585,1054.000000,300737
2016-09-14,1054.000000,1057.300049,1043.000000,1020.350891,1047.099976,392521
2016-09-15,1048.000000,1054.800049,1036.050049,1014.747803,1041.349976,149599
2016-09-16,1051.000000,1064.150024,1038.000000,1033.262451,1060.349976,206464
2016-09-19,1050.000000,1068.650024,1043.000000,1034.041992,1061.150024,645622
2016-09-20,1054.000000,1057.250000,1046.500000,1023.517883,1050.349976,87819
2016-09-21,1051.000000,1060.250000,1051.000000,1029.705566,1056.699951,93680
2016-09-22,1056.000000,1060.650024,1051.599976,1031.459595,1058.500000,70148
2016-09-23,1059.000000,1059.849976,1040.000000,1016.355591,1043.000000,90231
2016-09-26,1041.000000,1043.000000,1031.400024,1009.242126,1035.699951,740248
2016-09-27,1035.699951,1049.550049,1035.000000,1013.870728,1040.449951,179709
2016-09-28,1040.000000,1041.800049,1034.000000,1012.068054,1038.599976,179858
2016-09-29,1041.000000,1044.000000,1024.000000,1003.590332,1029.900024,346219
2016-09-30,1031.000000,1043.849976,1031.000000,1011.580750,1038.099976,221130
2016-10-03,1038.099976,1040.800049,1026.500000,1011.337158,1037.849976,91512
2016-10-04,1040.000000,1051.099976,1038.000000,1022.007446,1048.800049,109948
2016-10-05,1048.699951,1049.500000,1037.000000,1014.552917,1041.150024,63896
2016-10-06,1041.000000,1041.150024,1025.000000,1000.423279,1026.650024,111515
2016-10-07,1030.000000,1032.750000,1010.049988,986.781006,1012.650024,387753
2016-10-10,1014.549988,1032.000000,1010.000000,1003.249268,1029.550049,207535
2016-10-13,1029.550049,1057.500000,1024.550049,1025.174561,1052.050049,350894
2016-10-14,1060.000000,1080.699951,996.150024,1001.154175,1027.400024,1856578
2016-10-17,1036.000000,1041.750000,1017.900024,995.940796,1022.049988,233827
2016-10-18,1030.000000,1039.900024,1027.400024,1011.678284,1038.199951,139967
2016-10-19,1042.000000,1045.050049,1035.000000,1014.991394,1041.599976,126185
2016-10-20,1041.099976,1049.949951,1035.000000,1010.460144,1036.949951,106661
2016-10-21,1035.000000,1041.000000,1025.050049,1022.426697,1038.099976,70432
2016-10-24,1040.000000,1042.000000,1027.000000,1013.464111,1029.000000,75995
2016-10-25,1029.900024,1035.900024,1015.500000,1001.989990,1017.349976,112655
2016-10-26,1020.000000,1020.599976,1010.099976,999.527710,1014.849976,142755
2016-10-27,1015.900024,1019.799988,1004.349976,990.959106,1006.150024,121843
2016-10-28,1007.000000,1009.799988,994.000000,982.390503,997.450012,236769
2016-11-01,997.450012,1009.849976,986.000000,973.920288,988.849976,230329
2016-11-02,988.000000,988.000000,980.000000,966.287292,981.099976,141299
2016-11-03,984.500000,984.500000,965.099976,952.301758,966.900024,209405
2016-11-04,966.900024,978.849976,962.000000,956.142822,970.799988,203448
2016-11-07,982.250000,990.000000,975.599976,963.972778,978.750000,106708
2016-11-08,986.049988,990.000000,970.950012,967.961609,982.799988,147105
2016-11-09,940.000000,973.700012,900.299988,941.418518,955.849976,408320
2016-11-10,961.049988,965.200012,935.000000,924.428955,938.599976,271448
2016-11-11,940.000000,942.000000,919.000000,907.931824,921.849976,215606
2016-11-15,921.849976,938.000000,909.549988,910.788086,924.750000,244625
2016-11-16,926.099976,956.700012,926.099976,925.906311,940.099976,182434
2016-11-17,934.799988,949.000000,926.250000,915.515625,929.549988,135971
2016-11-18,929.799988,932.900024,918.000000,905.912842,919.799988,104317
2016-11-21,930.900024,930.900024,906.750000,897.393433,911.150024,132361
2016-11-22,921.750000,928.000000,912.000000,900.151184,913.950012,103448
2016-11-23,924.000000,924.000000,913.200012,906.602234,920.500000,171245
2016-11-24,923.299988,940.000000,922.900024,918.618103,932.700012,350633
2016-11-25,930.299988,984.900024,930.299988,962.544678,977.299988,396652
2016-11-28,994.799988,994.799988,970.650024,964.859253,979.650024,375741
2016-11-29,983.000000,983.450012,967.400024,957.964905,972.650024,109828
2016-11-30,970.000000,977.500000,962.000000,960.722656,975.450012,141635
2016-12-01,976.000000,984.000000,969.450012,961.313538,976.049988,99683
2016-12-02,969.000000,969.900024,961.000000,949.543945,964.099976,89536
2016-12-05,965.000000,968.200012,957.900024,946.884766,961.400024,85878
2016-12-06,966.500000,978.700012,962.700012,952.350952,966.950012,112489
2016-12-07,967.200012,972.599976,960.900024,952.006226,966.599976,123075
2016-12-08,966.599976,987.799988,966.599976,969.882202,984.750000,85826
2016-12-09,986.500000,1007.049988,983.000000,972.442932,987.349976,190444
2016-12-12,981.000000,981.500000,965.450012,962.741699,977.500000,183653
2016-12-13,977.000000,991.849976,973.500000,975.102173,990.049988,117842
2016-12-14,991.549988,1004.000000,984.000000,983.966309,999.049988,331088
2016-12-15,997.900024,1018.900024,990.000000,978.253906,993.250000,259145
2016-12-16,999.200012,1009.000000,998.000000,989.038574,1004.200012,112733
2016-12-19,1005.000000,1006.049988,994.200012,987.068787,1002.200012,80041
2016-12-20,998.000000,1018.950012,998.000000,995.144958,1010.400024,129010
2016-12-21,1015.000000,1020.950012,1001.049988,988.546143,1003.700012,117589
2016-12-22,1002.900024,1006.900024,970.200012,970.325439,985.200012,348543
2016-12-23,981.349976,1006.599976,975.000000,974.363525,989.299988,154679
2016-12-26,989.000000,993.849976,976.000000,968.158630,983.000000,107748
2016-12-27,983.099976,1002.900024,982.250000,984.163269,999.250000,132518
2016-12-28,999.500000,1009.750000,995.200012,984.064819,999.150024,452433
2016-12-29,1000.000000,1007.450012,986.400024,979.091003,994.099976,165205
2016-12-30,995.250000,1012.000000,993.000000,995.440430,1010.700012,217681
2017-01-02,1012.000000,1013.099976,1000.000000,986.477783,1001.599976,74583
2017-01-03,1002.349976,1005.900024,980.799988,979.632751,994.650024,418341
2017-01-04,994.599976,1003.299988,993.700012,983.227600,998.299988,142847
2017-01-05,999.000000,1009.000000,989.099976,981.356323,996.400024,520675
2017-01-06,993.000000,998.950012,968.450012,956.783020,971.450012,887743
2017-01-09,974.000000,976.849976,965.000000,955.896606,970.549988,257174
2017-01-10,976.250000,980.950012,968.000000,955.945801,970.599976,457619
2017-01-11,978.000000,978.000000,964.000000,954.369995,969.000000,193257
2017-01-12,972.250000,1004.400024,972.250000,984.951172,1000.049988,261761
2017-01-13,1026.349976,1045.000000,964.000000,960.427185,975.150024,1266558
2017-01-16,965.000000,965.500000,952.500000,941.270813,955.700012,274905
2017-01-17,959.799988,964.750000,954.000000,941.615540,956.049988,211084
2017-01-18,958.000000,961.000000,950.000000,936.543274,950.900024,161026
2017-01-19,951.000000,960.299988,949.599976,944.077759,958.549988,284633
2017-01-20,953.000000,955.000000,946.000000,934.474976,948.799988,221048
2017-01-23,947.000000,957.500000,939.500000,937.380432,951.750000,177213
2017-01-24,952.849976,953.000000,940.150024,930.830811,945.099976,125628
2017-01-25,948.750000,950.000000,935.000000,922.508423,936.650024,222990
2017-01-27,936.650024,948.000000,926.400024,927.925415,942.150024,319411
2017-01-30,938.700012,951.900024,929.650024,934.031738,948.349976,492355
2017-01-31,943.900024,947.000000,905.000000,915.269409,929.299988,870855
2017-02-01,921.900024,923.200012,906.000000,902.711914,916.549988,334107
2017-02-02,916.000000,945.200012,911.000000,921.228027,935.349976,457353
2017-02-03,934.000000,940.700012,921.500000,920.834106,934.950012,338325
2017-02-06,939.000000,941.650024,931.000000,920.341675,934.450012,206625
2017-02-07,934.900024,949.400024,929.049988,930.486145,944.750000,254452
2017-02-08,940.000000,943.950012,932.349976,922.311462,936.450012,189339
2017-02-09,936.000000,949.900024,936.000000,933.785522,948.099976,330675
2017-02-10,945.000000,971.799988,944.000000,953.434326,968.049988,1185031
2017-02-13,975.000000,985.000000,963.099976,968.651062,983.500000,473230
2017-02-14,982.549988,988.500000,972.700012,972.393677,987.299988,503405
2017-02-15,982.150024,998.000000,969.900024,967.518433,982.349976,294759
2017-02-16,992.000000,1014.799988,990.000000,996.622314,1011.900024,374068
2017-02-17,1011.900024,1012.049988,993.400024,984.606506,999.700012,157562
2017-02-20,998.900024,1028.099976,993.500000,996.425354,1011.700012,134042
2017-02-21,1020.000000,1024.800049,1000.099976,997.656433,1012.950012,263663
2017-02-22,1012.700012,1015.000000,988.250000,976.875000,991.849976,164123
2017-02-23,991.000000,1019.900024,991.000000,993.815308,1009.049988,201473
2017-02-27,1009.049988,1022.450012,1005.500000,997.459473,1012.750000,153815
2017-02-28,1011.000000,1021.849976,1009.000000,997.016235,1012.299988,80872
2017-03-01,1014.599976,1026.199951,1011.799988,1009.524536,1025.000000,152690
2017-03-02,1025.000000,1027.900024,1016.099976,1005.240234,1020.650024,96218
2017-03-03,1010.099976,1034.250000,1000.500000,1015.581665,1031.150024,186408
2017-03-06,1019.799988,1035.900024,1018.000000,1018.240845,1033.849976,155040
2017-03-07,1024.000000,1025.500000,1015.000000,1004.304565,1019.700012,119466
2017-03-08,1020.000000,1020.000000,1004.250000,992.042480,1007.250000,112606
2017-03-09,1007.250000,1013.000000,999.000000,996.326782,1011.599976,92280
2017-03-10,1011.700012,1027.500000,1011.700012,1004.698486,1020.099976,169675
2017-03-14,1020.099976,1041.750000,1020.099976,1019.373535,1035.000000,169244
2017-03-15,1035.000000,1035.000000,1008.000000,996.819275,1012.099976,111851
2017-03-16,1012.000000,1032.000000,1012.000000,1012.971680,1028.500000,103395
2017-03-17,1035.000000,1042.500000,1020.450012,1024.298096,1040.000000,111037
2017-03-20,1029.000000,1029.000000,1015.900024,1005.190918,1020.599976,137062
2017-03-21,1021.000000,1034.800049,1018.900024,1016.418823,1032.000000,101168
2017-03-22,1020.000000,1039.000000,1020.000000,1012.282288,1027.800049,116068
2017-03-23,1028.000000,1042.550049,1026.550049,1024.888916,1040.599976,107188
2017-03-24,1040.400024,1043.949951,1026.000000,1016.221924,1031.800049,138729
2017-03-27,1033.000000,1041.949951,1024.300049,1013.267212,1028.800049,250667
2017-03-28,1026.250000,1038.750000,1026.250000,1019.471985,1035.099976,71188
